ID,Tweet_ID,UserID,Username,Time,Language,Text,Hashtags,Geo,Retweets,Replies,Likes
2820,1524430089839996928,1510307478873186306,Varsha Varsha,2022-05-11 16:43:50+00:00,en,"RT @awasthi_vanita: Day 52 - Fish
#poetryforsoil

Tiny little creature, making a plea
Her life is in danger, can't you see?

(...read more…",['poetryforsoil'],,2,0,0
2821,1524430080071684097,1160263164078022656,🐝 Marine TRÉBAUL PhD - #SDGs - #Breton - Pigoneer,2022-05-11 16:43:48+00:00,en,"RT @AlmuthSiegl: Comment yes if you agree 

#ClimateEmergency https://t.co/z15rYdYnGP",['climateemergency'],,15,0,0
2822,1524430079455121408,551275766,Backspace Cadet,2022-05-11 16:43:48+00:00,en,"#NorthCarolinaBoatRide.

#GlobalWarming is here you mindless monkeys. https://t.co/D56jlBlGMq","['northcarolinaboatride.', 'globalwarming']",,0,0,0
2823,1524430007635906560,815482013532553216,David Cochran,2022-05-11 16:43:31+00:00,en,Every heatwave enhanced by climate change: experts #NewsBreak/ it’s past time to hold fossil fuel industry fiscally accountable for damages done by global warming #climatecrisis #degrowth #voteblue  https://t.co/TgrGeb9iaE,"['newsbreak/', 'climatecrisis', 'degrowth', 'voteblue']",,0,0,0
2824,1524429991429124096,1293798871,adam aron,2022-05-11 16:43:27+00:00,en,"RT @ThierryAaron: I stand by my actions with @ScientistsX. 

It's @GOVUK's blatant disregard for the evidence &amp; those impacted by the #Clim…",['clim…'],,24,0,0
2825,1524429978938617863,3234272245,IVAN OCAÑA,2022-05-11 16:43:24+00:00,es,RT @sigridvasconez: Globalmente los insectos están desapareciendo (aprox 49% de las poblaciones) x diversos factores entre esos #ClimateCri…,['climatecri…'],,1,0,0
2826,1524429972731006977,379729120,Sue J Feingold,2022-05-11 16:43:22+00:00,en,"#ClimateChange :-(  ""90-degree highs will reach all the way to Wisconsin tomorrow, and temperatures in Texas and Oklahoma have hit triple digits."" @TheSeven#wapo [WHEN WILL FOLKS TAKE THIS SERIOUSLY, ARE WE THAT DUMB??]",['climatechange'],,0,0,0
2827,1524429956817854464,825528318384603138,Cyndee #RemoveTheTraitors🕊,2022-05-11 16:43:18+00:00,en,"RT @aroseblush: While we are so pre-occupied with Inflation, War in Ukraine, COVID, &amp; Roe v Wade Ban, the most important  problem is  #Clim…",['clim…'],,9,0,0
2828,1524011566328385537,904408999,Alex Epstein,2022-05-11 16:43:17+00:00,en,"@MarkRPellegrino @Drewsinden @RobJonas856 @lucaberta @MFer_Jones_ @AlexEpstein Your foolish comments are dangerous. Listen to the science.

#ClimateBrawl #ClimateCrisis #ClimateEmergency","['climatebrawl', 'climatecrisis', 'climateemergency']",,2,1,191
2829,1524429924894879744,4203902294,Marlo Van Marck 🌎🍄🐝 🇨🇦,2022-05-11 16:43:11+00:00,en,"Northern elder stating that the flooding in Hay River is #climatechange. Canada’s north is feeling the effects of fossil fuel driven changes on the land. #FirstNations 
#ClimateCrisis https://t.co/K8iDJHGfV3","['climatechange.', 'firstnations', 'climatecrisis']",,1,0,1
2830,1524429924295094272,532798356,Josette Pernu,2022-05-11 16:43:11+00:00,en,RT @JanieResists: These houses were not built in the water in the beginning. #ClimateChange #RisingSeas,"['climatechange', 'risingseas']",,1,0,0
2831,1524429914249699329,1365178018809843713,gail.,2022-05-11 16:43:08+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2832,1524429914145177600,1377957161112805376,Sara ♡,2022-05-11 16:43:08+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2833,1524429882230558721,135857034,Devutopia,2022-05-11 16:43:01+00:00,en,"Practically everyday doom is telling us it's coming and it will be terrible. We know what to do to minimise the damage and save as many people as we can. 
Yet we're hardly trying, why?
#ClimateCrisis https://t.co/16IADmOmt6",['climatecrisis'],,2,2,3
2834,1524429801179652096,1510059251661606918,JG,2022-05-11 16:42:41+00:00,en,"RT @theMihirV: My sympathies are with Amdavadis - take care, folks! 

#Ahmedabad #hot #crazy #weather #GlobalWarming  #summer #boilingpoint…","['ahmedabad', 'hot', 'crazy', 'weather', 'globalwarming', 'summer', 'boilingpoint…']",,4,0,0
2835,1524429777716666368,1490929258017206275,dia⁷ #SaveSoil,2022-05-11 16:42:36+00:00,en,So true! 🌿🤎 #SaveSoil #SaveSoilAtCOP15 #ConsciousPlanet #ClimateCrisis #ClimateActionNow #Sadhguru #LetTheEarthBreathe #ClimateEmergency #LetTheScientistBeHeard #GlobalWarming #ClimateChange #UNCCDCOP15 #COP15 https://t.co/2mEo44lA7q,"['savesoil', 'savesoilatcop15', 'consciousplanet', 'climatecrisis', 'climateactionnow', 'sadhguru', 'lettheearthbreathe', 'climateemergency', 'letthescientistbeheard', 'globalwarming', 'climatechange', 'unccdcop15', 'cop15']",,0,0,0
2836,1524429772394278913,1363544496445796353,Oxford Medic,2022-05-11 16:42:34+00:00,en,"RT @FrasierHarry: Indigenous peoples of the #Amazon are suing #beef companies, and supermarkets which sell beef, for burning and destroying…","['amazon', 'beef']",,403,0,0
2837,1524429763221147651,16286903,🌎 🌍 ☮️ Carl Doss #OneRaceTheHumanRace,2022-05-11 16:42:32+00:00,en,RT @OurWaterfront: Don't miss the 2022 #WaterfrontConference panel The Pressures on the Youth Climate Movement: Do We Expect Youth to Do It…,['waterfrontconference'],,5,0,0
2838,1524429748373540864,40850118,fortysomething,2022-05-11 16:42:29+00:00,en,RT @WMO: The odds of at least one of the next 5 years temporarily reaching the #ParisAgreement threshold of 1.5°C have increased to 50:50.…,['parisagreement'],,943,0,0
2839,1524429736998432768,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:42:26+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/SGfxdlKxoj","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2840,1524429731243823104,985456069202726913,P.M.오빠,2022-05-11 16:42:25+00:00,fr,RT @EthosLifestyle: Climate Change https://t.co/6JGeKfRpKG #ClimateCrisis #ClimateActionNow #ethoslifestyle,"['climatecrisis', 'climateactionnow', 'ethoslifestyle']",,1,0,0
2841,1524429729478152192,1010599074377150464,Kelene K💉💉💉🇫🇷😷pour 🇺🇦,2022-05-11 16:42:24+00:00,und,#Climat #ClimateCrisis 👇👇👇🧵 https://t.co/jOmKRGfoqe,"['climat', 'climatecrisis']",,0,0,0
2842,1524429724935614464,1506462240966586368,Priyadarshi Sanchit,2022-05-11 16:42:23+00:00,en,"Everything you need to know about the Save Soil movement!
#climatechange #Humanity #SoilDegradation #Earth #SaveSoil #nutrition #food https://t.co/gbBK5dADMU","['climatechange', 'humanity', 'soildegradation', 'earth', 'savesoil', 'nutrition', 'food']",,0,0,1
2843,1524429707478978560,720660873380020224,Julius🇺🇬,2022-05-11 16:42:19+00:00,en,#ClimateCrisis #ClimateAction #GlobalWarming we demand action #ClimateActionNow 🌲🌳🌴 https://t.co/bXg0v9GEfQ,"['climatecrisis', 'climateaction', 'globalwarming', 'climateactionnow']",,0,0,0
2844,1524429699044290568,91069005,Andrew Medhurst 💙⏳🇵🇸 #FreeAssange,2022-05-11 16:42:17+00:00,en,"#FirstTheyCame...

Now it's the #ClimateActivists 😢

#ActNow #ClimateEmergency #RebelForLife #ExtinctionRebellion #collapse https://t.co/8tKuaWvwHg https://t.co/7M5lN9dFXR","['firsttheycame...', 'climateactivists', 'actnow', 'climateemergency', 'rebelforlife', 'extinctionrebellion', 'collapse']",,0,0,1
2845,1524429689711824896,240831038,Dianne Watts,2022-05-11 16:42:15+00:00,en,"RT @VancouverSun: Fire &amp; Flood, Facing Two Extremes: Read our 7-part B.C. investigation online now https://t.co/KnIvbDkyF6

#climatechange…",['climatechange…'],,5,0,0
2846,1524429689393086465,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:42:15+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/Smd6qavsT4","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2847,1524429677321809920,133595199,Ethan Hunt,2022-05-11 16:42:12+00:00,en,"RT @theMihirV: My sympathies are with Amdavadis - take care, folks! 

#Ahmedabad #hot #crazy #weather #GlobalWarming  #summer #boilingpoint…","['ahmedabad', 'hot', 'crazy', 'weather', 'globalwarming', 'summer', 'boilingpoint…']",,4,0,0
2848,1187190876713488385,1264974677241401344,🔥🔥Kareem Carr 🔥🔥,2022-05-11 16:42:05+00:00,en,"@CastroLeha @FFFBot1 @iTom44 @Abo_libertario1 @ERICZEMMOUR2022 @EricZemmourActu @tyackfa @egabla @junqueras @jjaviervazquez @fabricatele @salvameoficial @yasonlasochot5 @sonsolesonega @monasterioR @perearagones @Santi_ABASCAL @Ortega_Smith @Macarena_Olona @InesCanizares @ivanedlm @ConsellxRep @ZemmourESP @ZemmourEric @Monica_Garcia_G @EduardoFRub @InesArrimadas @12_meses @IdiazAyuso @joseprull @EmmanuelMacron @dvdzapata @KettyGarat @eljueves @ZemmourEspanol @pablocasado_ @gabrielboric @cdf_macaolona @rosalia @KikoMatamoros @telecincoes @Jorgebuxade @EsperanzAguirre @populares @AlmeidaPP_ @eduardoinda @todoesmentiratv @Todoesverdadtv @IreneMontero @CarlotaLlauger #Weedmob
#Facts #Hempfields could help with the #climatecrisis! 👌💯
#Wonder fertilizer #CO2 at #hemp.
https://t.co/r2ZhUIwbPL","['weedmob', 'facts', 'hempfields', 'climatecrisis!', 'wonder', 'co2', 'hemp.']",,0,0,6343
2849,1524429646468632576,1200153542650212371,linda MacCarthy studied Philosophy & Sociology UCD,2022-05-11 16:42:04+00:00,en,"RT @GreenpeaceAP: #ICYMI: Last week, 1,500 civil society groups (including @GreenpeaceAP) formed a powerful #alliance, backing Vanuatu’s mo…","['icymi:', 'alliance,']",,44,0,0
2850,1524429615703461888,1087747561421561856,"Jody Shadduck-McNally, Larimer Commissioner,D3",2022-05-11 16:41:57+00:00,en,"RT @LarimerCounty: #LarimerCounty Commissioner Jody Shadduck-McNally will be a panelist Estes Valley Watershed Coalition Symposium, “Climat…",['larimercounty'],,1,0,0
2851,1524429600910200833,824548261637816321,Alexis TTh,2022-05-11 16:41:54+00:00,en,RT @StanleyEpstein: Net zero won't change the way we live https://t.co/qyvzNbHLJk #carbonemissions #climatechange #globalwarming #greenener…,"['carbonemissions', 'climatechange', 'globalwarming', 'greenener…']",,1,0,0
2852,1524429598879936512,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:41:53+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/WsfuPSKtQt","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2853,1524429563459211264,1292087107712946176,Meg 💞,2022-05-11 16:41:45+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2854,1524429557968695297,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:41:43+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/2H05qf1OAV","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2855,1524429532677218306,522184999,One Detroit,2022-05-11 16:41:37+00:00,en,"""Being located in the #GreatLakes region gives #Detroit a big advantage because of #climatechange -- with our very stable climate and having an international border."" Glenn Stevens, Jr. @MICHauto #autoindustry #futureofwork #FutureOfWorkDPTV

LIVE NOW: https://t.co/S8f8fxRm8q https://t.co/Zv3QFOeGKl","['greatlakes', 'detroit', 'climatechange', 'autoindustry', 'futureofwork', 'futureofworkdptv']",,2,1,1
2856,1524429515165814786,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:41:33+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/7NwkAlzCMc","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2857,1524011566328385537,904408999,Alex Epstein,2022-05-11 16:41:29+00:00,en,"@MarkRPellegrino @Drewsinden @RobJonas856 @lucaberta @MFer_Jones_ @AlexEpstein You minions of Alex just constantly rant and rave ... good sound bites but say absolutely nothing.

#ClimateBrawl #ClimateEmergency #ClimateCrisis","['climatebrawl', 'climateemergency', 'climatecrisis']",,3,1,191
2858,1524429482567774213,1496504383097356288,Namrata #savesoil,2022-05-11 16:41:25+00:00,en,"RT @awasthi_vanita: Day 52 - Fish
#poetryforsoil

Tiny little creature, making a plea
Her life is in danger, can't you see?

(...read more…",['poetryforsoil'],,2,0,0
2859,1524429480126828544,1327219431068536834,Christian Silk,2022-05-11 16:41:25+00:00,en,"Sebastian Vettel is to appear on BBC programme Question Time https://t.co/AVbnTLwG3M 
I am sure people will call him a hypocrite, but at least he is talking about #ClimateCrisis, along with other justice issues. I just wish other sports people would do the same.","['climatecrisis,']",,0,0,1
2860,1524429471868104704,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:41:23+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/6I5u864zLI","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2861,1524429457280356356,798912573571821568,Pilu,2022-05-11 16:41:19+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2862,1524429447469977600,208145422,nati rome,2022-05-11 16:41:17+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2863,1524429442214350848,1432887652383084545,Vanezasanz 🇵🇪🚣🤍❤️👻🤠,2022-05-11 16:41:16+00:00,tr,"RT @yuvamdunya: ART &amp; TECH for GOOD SUMMIT 2022’de buluşuyoruz! 🎙️

Biletler ve detaylı bilgi için➡️
https://t.co/RuMfqx9SCr

#yuvamdünya #…","['yuvamdünya', '…']",,204,0,0
2864,1524429440603754496,961997551015682049,EthosLifestyle,2022-05-11 16:41:15+00:00,fr,Climate Change https://t.co/6JGeKfRpKG #ClimateCrisis #ClimateActionNow #ethoslifestyle,"['climatecrisis', 'climateactionnow', 'ethoslifestyle']",,1,0,1
2865,1524429440603721733,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:41:15+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/Y3GESZmyrD","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2866,1524429406411931648,820561067810189313,Emilystellaemi2,2022-05-11 16:41:07+00:00,it,"RT @chruggeriTg2: Allarme #ONU sul #clima: dal 2000 la #siccità è cresciuta del 29% E dicono: entro il 2040, 1 bambino su 4 vivrà in aree c…","['onu', 'clima:', 'siccità']",,6,0,0
2867,1524429378154905605,135774682,sigridinquito,2022-05-11 16:41:00+00:00,es,"Globalmente los insectos están desapareciendo (aprox 49% de las poblaciones) x diversos factores entre esos #ClimateCrisis 
Soluciones así 👇 se deberían pensar en #Quito 
@ambientequito https://t.co/ym7v1IY58D","['climatecrisis', 'quito']",,1,0,5
2868,1524429360727572480,1466913056852783109,Climate Guardians,2022-05-11 16:40:56+00:00,en,RT @chb2561: Few WL Spots are still available for playing their minigame! Play here: #Celo #BlockchainGaming #Whitelisting #NFTGame #Climat…,"['celo', 'blockchaingaming', 'whitelisting', 'nftgame', 'climat…']",,1,0,0
2869,1524429357703483392,1345304910116638720,Leonor 🌷💜👠,2022-05-11 16:40:56+00:00,en,"RT @RiteBoss: Two - toned #Guppy fish

#MarineLife #PlasticPollution
#Protect #Coralreefs #biodiversity #climatechange #deepbluesea
#Nature…","['guppy', 'marinelife', 'plasticpollution', 'protect', 'coralreefs', 'biodiversity', 'climatechange', 'deepbluesea', 'nature…']",,135,0,0
2870,1524429348148854786,3061563422,🚀,2022-05-11 16:40:53+00:00,en,RT @IneryBlockchain: We believe that creating a environmentally sustainable and energy efficient cross-chain #solution will help our planet…,['solution'],,8,0,0
2871,1524429336895401984,474147581,Danielle Langlois,2022-05-11 16:40:51+00:00,en,"RT @DanielleLangWa: What's your plan to address the #methane leaks⬆️contributing to runaway global warming &amp; #ClimateChange, @SenMastriano…","['methane', 'climatechange,']",,1,0,0
2872,1524429326489460738,1278731842775113730,yourotrip_eu,2022-05-11 16:40:48+00:00,en,"Check out who are YOUROTRIP Social Media Contest winners for Denmark and Romania on YOURTRIP Facebook page!!!  📜 ♻️

🍀📣 YOUR VOICE MATTERS 🍀📣

#YOUROTRIP #YOUthROundTRIPforClimateAction
#ErasmusPlus  #EuropeanYouthTogether #KA3PolicyReforming #ClimateChange
#environment https://t.co/NqLCNx4q6a","['yourotrip', 'youthroundtripforclimateaction', 'erasmusplus', 'europeanyouthtogether', 'ka3policyreforming', 'climatechange', 'environment']",,0,0,0
2873,1524429314883792898,3139661193,Signal_Boost,2022-05-11 16:40:45+00:00,en,"RT @MikeHudema: This farm produces 15% of Australia's annual trust tomatoes using #solarpower &amp; seawater. It uses zero fossil fuels, zero s…",['solarpower'],,474,0,0
2874,1524429303194079232,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:40:43+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/QdG7t8rY8V","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2875,1524429295279644672,1516262479671738371,cielo cartagena,2022-05-11 16:40:41+00:00,en,"RT @UbongAndyUsoro: Short and concise, we all need this information. The fight to stop Climate Change is about preserving humanity. #water…",['water…'],,55,0,0
2876,1524429284223430657,1433464285053833218,Ray Norman,2022-05-11 16:40:38+00:00,en,"RT @_GlobalCrisis_: About the Real Causes of #ClimateChange
#DouglasVogt, #science writer, #researcher, &amp; professional member of the Geolog…","['climatechange', 'douglasvogt,', 'science', 'researcher,']",,45,0,0
2877,1524429262803009536,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:40:33+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/lU5cJKRaxp","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2878,1524429185703415809,1375494764615897089,ADSBCornwall,2022-05-11 16:40:15+00:00,en,"#PlaneAlert ICAO: #424B3A Tail: #MYULI Flt: #MYULI 
Owner: #Starjet
Aircraft: #Airbus ACJ318-112 Elite
2022/05/11 17:39:02
#A319 #ManMadeClimateChange #AirbusCorporateJet #ClimateCrisis https://t.co/XofQfcgPkQ 
https://t.co/YtFXdWAe8x https://t.co/Ty6aeRX82a","['planealert', '424b3a', 'myuli', 'myuli', 'starjet', 'airbus', 'a319', 'manmadeclimatechange', 'airbuscorporatejet', 'climatecrisis']",,0,0,0
2879,1524429181735514113,1328486337133985793,Chris_Jeffries,2022-05-11 16:40:14+00:00,en,RT @DrGJackBrown: A small taste of the #ClimateCrisis. Humankind must plant 2 Trillion Trees in next 10 years. We must dramatically reduce…,['climatecrisis.'],,50,0,0
2880,1524429165235253249,628385839,Peter Clegg 🇺🇦 💚Planet Cheltenham💚,2022-05-11 16:40:10+00:00,en,"RT @CheltenhamBC: The #Cheltenham Zero community fund is back for 2022! 

Find out how you can bid for a share of £50k for your energy-savi…",['cheltenham'],,6,0,0
2881,1524429162819330058,30606946,RachelCorrie,2022-05-11 16:40:09+00:00,en,The latest The Environmentalist Daily! https://t.co/16ajWh8uof Thanks to @Beleza1965Pura @hendrikmorkel #sustainability #climatechange,"['sustainability', 'climatechange']",,0,0,0
2882,1520709531185160192,867077976210513920,Veritatem 2021: TRUTH IS NOT A POPULARITY CONTEST,2022-05-11 16:39:53+00:00,en,"@AlexVickeryHowe @goingglocal @LeeGrand18 @Veritatem2021 @MFer_Jones_ @JonT29910143 @JohnNicklay2 @25_cycle @dbvl53 @GeraldKutney @USNA_73 @ZSRenn @alison_pannell @Ceist8 @MariusFrost11 Post one (or more) PEER REVIEWED (NB... inclusive of victimhood persons (editors, authors &amp; peer reviewers) on how AGW CO2 #climatechange warms up the warmer surface of the earth from a colder atmosphere. No computer models No #IPCCREPORT No eBrochures. https://t.co/FmUy59O8jL","['climatechange', 'ipccreport']",,2,0,29
2883,1524429071026847744,1370681647192928258,Alebachew Aderajew,2022-05-11 16:39:47+00:00,en,RT @lfreemansafrica: Nuclear Energy Challenges Western Colonial Mind-Set: Cheikh Anta Diop &amp; John Kennedy Would Concur #nuclearenergy #pove…,"['nuclearenergy', 'pove…']",,3,0,0
2884,1524429053683322880,897320647050657793,Pat Kelly-Fischer,2022-05-11 16:39:43+00:00,en,RT @morganfolger: We can’t tackle the #ClimateCrisis without #CleanerTrucks. That’s why I told @EPA we can only meet the @JoeBiden administ…,"['climatecrisis', 'cleanertrucks.']",,1,0,0
2885,1524429026248568835,154590602,Julian Marc Manley,2022-05-11 16:39:37+00:00,en,"We must #stopfundingfossils to tackle the #climatecrisis, but fossil fuel companies in the UK have over 30 new coal, oil and gas projects in the pipeline.

Join me and tell the government to immediately stop all new #fossilfuel extraction projects: https://t.co/gK5Ld0jinZ","['stopfundingfossils', 'climatecrisis,', 'fossilfuel']",,0,0,0
2886,1524429022284828672,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:39:36+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/KeKD12cYsC","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2887,1524429008741535747,1497556244256759816,Gibson8159,2022-05-11 16:39:32+00:00,en,"RT @vankapro: #India suffered its hottest March📍
In '22 since the start of weather record
Keeping...🌏📍🌞🔊
#ClimateCrisis

VankaPro🌞🌊🌊🌊","['india', 'climatecrisis']",,3,0,0
2888,1524428986356404224,1470964628691718144,Jayanthi Ganesh,2022-05-11 16:39:27+00:00,en,"One People, One World, One Soil!
Save Soil 🙏🏽🌎⛰️❤️‍🔥🌱
Let Us Make it Happen.
@cpsavesoil @SadhguruJV
 
Action Now: https://t.co/UxNpd1T34f

#Savesoil #JourneyforSoil #100DaysForSoil #ConsciousPlanet #Saveearth #Savetheplanet #SaveSoilMovement https://t.co/aX21GPZYTj","['savesoil', 'journeyforsoil', '100daysforsoil', 'consciousplanet', 'saveearth', 'savetheplanet', 'savesoilmovement']",,0,0,0
2889,1524428980400508929,4519368256,OhTruthful1,2022-05-11 16:39:26+00:00,en,"RT @aroseblush: While we are so pre-occupied with Inflation, War in Ukraine, COVID, &amp; Roe v Wade Ban, the most important  problem is  #Clim…",['clim…'],,9,0,0
2890,1524427973163687937,631852258,Helen o'D,2022-05-11 16:39:12+00:00,en,"@boggywood @BBCR4Feedback No need. I look at the measured data.   

             #ClimateCrisis #globalwarming #CO2 #PPM #WATO https://t.co/QOIUOO0kDR","['climatecrisis', 'globalwarming', 'co2', 'ppm', 'wato']",,0,2,0
2891,1524428876369305601,1097310393557573632,Olivia Kov,2022-05-11 16:39:01+00:00,en,The reason we need to build a @CreativeScty is that we can save #human lives from upcoming #ClimateCrisis that is accelerating on us due to 12000 years cycle of #intergalactic interactions and #earth core shifts. #notco2 https://t.co/YnjUFmJSE0,"['human', 'climatecrisis', 'intergalactic', 'earth', 'notco2']",,1,0,1
2892,1524428870002257920,915621795906019328,Gaurav Singh Rajput,2022-05-11 16:38:59+00:00,en,"RT @MikeHudema: This farm produces 15% of Australia's annual trust tomatoes using #solarpower &amp; seawater. It uses zero fossil fuels, zero s…",['solarpower'],,474,0,0
2893,1524428847386615810,1469315270183424006,JVertBiol,2022-05-11 16:38:54+00:00,en,"RT @CzechAcademy: Endangered by #climatechange, how are newts adapting to survive? 🦎

According to our @ivb_cas, these amphibians change th…","['climatechange,']",,2,0,0
2894,1524428847332089859,915125979701563393,jadowita meduza,2022-05-11 16:38:54+00:00,pl,"RT @Ecology_now: Spirala: #ClimateChange, #susza, eksplozja demograf., uzależnienie od importu żywności, pandemia, wzrost ludności, susza,…","['climatechange,', 'susza,']",,3,0,0
2895,1524428811517009921,1086002258972721152,karmahoneyproject,2022-05-11 16:38:45+00:00,en,RT @GLORIATHERESA2: #hemp will #savetheplanet #SaveTheBees https://t.co/9x7E0bMnca,"['hemp', 'savetheplanet', 'savethebees']",,2,0,0
